timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762914910062,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914910147,223,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,223,0,96
1762914910100,310,HTTP Request,200,OK,Thread Group 1-14,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914910100,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914910186,224,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,224,0,98
1762914910139,312,HTTP Request,200,OK,Thread Group 1-15,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,94,0,47
1762914910139,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,94,0,47
1762914910234,217,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,94
1762914910222,313,HTTP Request,200,OK,Thread Group 1-17,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914910222,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914910313,222,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,222,0,95
1762914910181,416,HTTP Request,200,OK,Thread Group 1-16,text,true,,1242,314,10,10,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,45
1762914910181,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,605,157,10,10,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,45
1762914910271,326,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,637,157,10,10,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,326,0,91
1762914910300,325,HTTP Request,200,OK,Thread Group 1-19,text,true,,1242,314,10,10,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,44
1762914910300,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,605,157,10,10,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,44
1762914910390,235,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,637,157,10,10,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,235,0,93
1762914910340,306,HTTP Request,200,OK,Thread Group 1-20,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,46
1762914910340,93,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,46
1762914910433,213,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,213,0,92
1762914910382,317,HTTP Request,200,OK,Thread Group 1-21,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,100,0,50
1762914910382,100,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,100,0,50
1762914910482,217,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,93
1762914910423,310,HTTP Request,200,OK,Thread Group 1-22,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910423,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910512,221,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,221,0,96
1762914910259,500,HTTP Request,200,OK,Thread Group 1-18,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910259,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910348,411,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,411,0,289
1762914910502,309,HTTP Request,200,OK,Thread Group 1-24,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,45
1762914910502,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,45
1762914910594,217,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,94
1762914910463,427,HTTP Request,200,OK,Thread Group 1-23,text,true,,1242,314,10,10,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,98,0,47
1762914910463,98,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,605,157,10,10,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,98,0,47
1762914910562,328,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,637,157,10,10,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,328,0,93
1762914910581,310,HTTP Request,200,OK,Thread Group 1-26,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,47
1762914910581,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-26,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,47
1762914910676,215,HTTP Request-1,200,OK,Thread Group 1-26,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,215,0,93
1762914910620,306,HTTP Request,200,OK,Thread Group 1-27,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910620,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910709,217,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,92
1762914910543,409,HTTP Request,200,OK,Thread Group 1-25,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,47
1762914910543,93,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,47
1762914910637,315,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,315,0,81
1762914910662,313,HTTP Request,200,OK,Thread Group 1-28,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,47
1762914910662,93,HTTP Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,47
1762914910756,219,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,219,0,92
1762914910702,313,HTTP Request,200,OK,Thread Group 1-29,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914910702,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914910793,222,HTTP Request-1,200,OK,Thread Group 1-29,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,222,0,92
1762914910741,296,HTTP Request,200,OK,Thread Group 1-30,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,84,0,43
1762914910741,84,HTTP Request-0,301,Moved Permanently,Thread Group 1-30,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,84,0,43
1762914910826,211,HTTP Request-1,200,OK,Thread Group 1-30,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,211,0,91
1762914910779,308,HTTP Request,200,OK,Thread Group 1-31,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,47
1762914910779,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-31,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,47
1762914910875,212,HTTP Request-1,200,OK,Thread Group 1-31,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,212,0,92
1762914910823,293,HTTP Request,200,OK,Thread Group 1-32,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910823,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-32,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910912,204,HTTP Request-1,200,OK,Thread Group 1-32,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,204,0,83
1762914910859,311,HTTP Request,200,OK,Thread Group 1-33,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914910859,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-33,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914910949,221,HTTP Request-1,200,OK,Thread Group 1-33,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,221,0,97
1762914910942,296,HTTP Request,200,OK,Thread Group 1-35,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914910942,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-35,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914911032,206,HTTP Request-1,200,OK,Thread Group 1-35,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,206,0,86
1762914910983,300,HTTP Request,200,OK,Thread Group 1-36,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914910983,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-36,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914911072,211,HTTP Request-1,200,OK,Thread Group 1-36,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,211,0,88
1762914910899,404,HTTP Request,200,OK,Thread Group 1-34,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914910899,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-34,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914910991,312,HTTP Request-1,200,OK,Thread Group 1-34,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,312,0,82
1762914911019,308,HTTP Request,200,OK,Thread Group 1-37,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914911019,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-37,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914911111,216,HTTP Request-1,200,OK,Thread Group 1-37,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,216,0,94
1762914911063,306,HTTP Request,200,OK,Thread Group 1-38,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,80,0,39
1762914911063,80,HTTP Request-0,301,Moved Permanently,Thread Group 1-38,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,80,0,39
1762914911143,226,HTTP Request-1,200,OK,Thread Group 1-38,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,226,0,97
1762914911142,301,HTTP Request,200,OK,Thread Group 1-40,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,88,0,43
1762914911142,88,HTTP Request-0,301,Moved Permanently,Thread Group 1-40,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,88,0,43
1762914911230,213,HTTP Request-1,200,OK,Thread Group 1-40,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,213,0,91
1762914911103,343,HTTP Request,200,OK,Thread Group 1-39,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,44
1762914911103,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,44
1762914911193,253,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,253,0,101
1762914911182,292,HTTP Request,200,OK,Thread Group 1-41,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914911182,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-41,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,44
1762914911271,203,HTTP Request-1,200,OK,Thread Group 1-41,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,203,0,83
1762914911220,304,HTTP Request,200,OK,Thread Group 1-42,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914911220,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-42,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914911313,211,HTTP Request-1,200,OK,Thread Group 1-42,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,211,0,89
1762914911262,286,HTTP Request,200,OK,Thread Group 1-43,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,82,0,41
1762914911262,82,HTTP Request-0,301,Moved Permanently,Thread Group 1-43,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,82,0,41
1762914911345,203,HTTP Request-1,200,OK,Thread Group 1-43,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,203,0,84
1762914911303,304,HTTP Request,200,OK,Thread Group 1-44,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,45
1762914911303,89,HTTP Request-0,301,Moved Permanently,Thread Group 1-44,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,89,0,45
1762914911393,214,HTTP Request-1,200,OK,Thread Group 1-44,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,214,0,91
1762914911342,308,HTTP Request,200,OK,Thread Group 1-45,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914911342,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-45,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914911432,218,HTTP Request-1,200,OK,Thread Group 1-45,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,218,0,94
1762914911382,308,HTTP Request,200,OK,Thread Group 1-46,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,46
1762914911382,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-46,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,46
1762914911472,218,HTTP Request-1,200,OK,Thread Group 1-46,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,218,0,96
1762914911423,299,HTTP Request,200,OK,Thread Group 1-47,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,84,0,42
1762914911423,84,HTTP Request-0,301,Moved Permanently,Thread Group 1-47,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,84,0,42
1762914911508,214,HTTP Request-1,200,OK,Thread Group 1-47,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,214,0,92
1762914911464,296,HTTP Request,200,OK,Thread Group 1-48,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,97,0,48
1762914911464,97,HTTP Request-0,301,Moved Permanently,Thread Group 1-48,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,97,0,48
1762914911561,199,HTTP Request-1,200,OK,Thread Group 1-48,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,199,0,84
1762914911502,311,HTTP Request,200,OK,Thread Group 1-49,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,47
1762914911502,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-49,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,47
1762914911597,216,HTTP Request-1,200,OK,Thread Group 1-49,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,216,0,92
1762914911542,305,HTTP Request,200,OK,Thread Group 1-50,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,42
1762914911542,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,text,true,,605,157,8,8,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,42
1762914911627,220,HTTP Request-1,200,OK,Thread Group 1-50,text,true,,637,157,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,220,0,89
1762914911582,320,HTTP Request,200,OK,Thread Group 1-51,text,true,,1242,314,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,94,0,47
1762914911582,94,HTTP Request-0,301,Moved Permanently,Thread Group 1-51,text,true,,605,157,9,9,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,94,0,47
1762914911676,226,HTTP Request-1,200,OK,Thread Group 1-51,text,true,,637,157,9,9,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,226,0,99
1762914911622,309,HTTP Request,200,OK,Thread Group 1-52,text,true,,1242,314,8,8,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
